"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 01월 3주","SK에너지","일반","0.00","1595.00","1415.00","1050.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 01월 4주","SK에너지","일반","0.00","1595.00","1415.00","1050.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 01월 5주","SK에너지","일반","0.00","1595.00","1415.00","1050.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 02월 1주","SK에너지","일반","0.00","1585.86","1405.86","1050.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 02월 2주","SK에너지","일반","0.00","1573.29","1393.29","1050.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 02월 3주","SK에너지","일반","0.00","1547.57","1379.00","1050.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 02월 4주","SK에너지","일반","0.00","1534.71","1366.14","1057.14"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 03월 1주","SK에너지","일반","0.00","1529.00","1349.00","1050.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 03월 2주","SK에너지","일반","0.00","1496.14","1316.14","1050.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 03월 3주","SK에너지","일반","0.00","1476.14","1294.71","1007.14"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 03월 4주","SK에너지","일반","0.00","1441.86","1251.86","1000.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 04월 1주","SK에너지","일반","0.00","1400.43","1210.43","1000.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 04월 2주","SK에너지","일반","0.00","1363.29","1186.14","914.29"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 04월 3주","SK에너지","일반","0.00","1330.43","1160.43","900.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 04월 4주","SK에너지","일반","0.00","1299.00","1129.00","900.00"
"A0020477","광주 광산구","전송주유소","광주 광산구 어등대로 583","2020년 04월 5주","SK에너지","일반","0.00","1286.14","1099.00","900.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2019년 11월 1주","GS칼텍스","셀프","0.00","1517.00","1355.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2019년 11월 2주","GS칼텍스","셀프","0.00","1509.86","1347.86","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2019년 11월 3주","GS칼텍스","셀프","0.00","1507.00","1345.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2019년 11월 4주","GS칼텍스","셀프","0.00","1510.57","1345.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2019년 12월 1주","GS칼텍스","셀프","0.00","1515.57","1345.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2019년 12월 2주","GS칼텍스","셀프","0.00","1519.86","1347.86","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2019년 12월 3주","GS칼텍스","셀프","0.00","1522.00","1350.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2019년 12월 4주","GS칼텍스","셀프","0.00","1530.57","1354.29","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 01월 1주","GS칼텍스","셀프","0.00","1542.00","1360.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 01월 2주","GS칼텍스","셀프","0.00","1556.29","1374.29","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 01월 3주","GS칼텍스","셀프","0.00","1562.00","1380.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 01월 4주","GS칼텍스","셀프","0.00","1562.00","1380.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 01월 5주","GS칼텍스","셀프","0.00","1559.14","1374.29","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 02월 1주","GS칼텍스","셀프","0.00","1553.00","1365.43","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 02월 2주","GS칼텍스","셀프","0.00","1544.29","1355.29","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 02월 3주","GS칼텍스","셀프","0.00","1527.86","1338.86","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 02월 4주","GS칼텍스","셀프","0.00","1513.57","1330.29","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 03월 1주","GS칼텍스","셀프","0.00","1492.71","1316.86","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 03월 2주","GS칼텍스","셀프","0.00","1474.43","1294.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 03월 3주","GS칼텍스","셀프","0.00","1449.86","1255.43","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 03월 4주","GS칼텍스","셀프","0.00","1410.71","1219.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 04월 1주","GS칼텍스","셀프","0.00","1364.00","1174.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 04월 2주","GS칼텍스","셀프","0.00","1331.86","1139.00","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 04월 3주","GS칼텍스","셀프","0.00","1309.00","1111.86","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 04월 4주","GS칼텍스","셀프","0.00","1280.43","1094.71","0.00"
"A0019437","광주 광산구","지에스칼텍스(주)빛고을Self주유소","광주 광산구 하남대로 338 (신가동)","2020년 04월 5주","GS칼텍스","셀프","0.00","1250.43","1058.29","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2019년 11월 1주","GS칼텍스","셀프","1702.00","1517.00","1359.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2019년 11월 2주","GS칼텍스","셀프","1698.43","1513.43","1355.43","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2019년 11월 3주","GS칼텍스","셀프","1697.00","1512.00","1354.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2019년 11월 4주","GS칼텍스","셀프","1697.00","1512.00","1354.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2019년 12월 1주","GS칼텍스","셀프","1697.00","1515.57","1354.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2019년 12월 2주","GS칼텍스","셀프","1697.00","1519.86","1356.86","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2019년 12월 3주","GS칼텍스","셀프","1697.00","1522.00","1359.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2019년 12월 4주","GS칼텍스","셀프","1708.43","1533.43","1364.71","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 01월 1주","GS칼텍스","셀프","1717.00","1542.00","1369.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 01월 2주","GS칼텍스","셀프","1731.29","1556.29","1383.29","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 01월 3주","GS칼텍스","셀프","1737.00","1562.00","1389.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 01월 4주","GS칼텍스","셀프","1737.00","1562.00","1389.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 01월 5주","GS칼텍스","셀프","1734.14","1559.14","1383.29","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 02월 1주","GS칼텍스","셀프","1732.00","1557.00","1379.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 02월 2주","GS칼텍스","셀프","1725.57","1550.57","1372.57","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 02월 3주","GS칼텍스","셀프","1707.00","1532.00","1354.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 02월 4주","GS칼텍스","셀프","1692.71","1517.71","1354.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 03월 1주","GS칼텍스","셀프","1672.00","1498.43","1328.29","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 03월 2주","GS칼텍스","셀프","1659.00","1486.00","1307.57","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 03월 3주","GS칼텍스","셀프","1643.57","1470.57","1277.29","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 03월 4주","GS칼텍스","셀프","1602.71","1429.71","1237.71","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 04월 1주","GS칼텍스","셀프","1552.00","1379.00","1187.00","0.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 04월 2주","GS칼텍스","셀프","1521.29","1346.86","1152.00","1000.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 04월 3주","GS칼텍스","셀프","1502.00","1324.00","1122.00","1000.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 04월 4주","GS칼텍스","셀프","1473.43","1295.43","1098.43","1000.00"
"A0020475","광주 광산구","지에스칼텍스(주)수완셀프주유소","광주 광산구 장신로 152 (수완동)","2020년 04월 5주","GS칼텍스","셀프","1443.43","1265.43","1074.86","1000.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2019년 11월 1주","GS칼텍스","셀프","0.00","1514.00","1357.00","950.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2019년 11월 2주","GS칼텍스","셀프","0.00","1510.43","1349.86","950.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2019년 11월 3주","GS칼텍스","셀프","0.00","1509.00","1347.00","950.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2019년 11월 4주","GS칼텍스","셀프","0.00","1511.14","1347.00","950.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2019년 12월 1주","GS칼텍스","셀프","0.00","1514.00","1347.00","950.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2019년 12월 2주","GS칼텍스","셀프","0.00","1516.86","1349.86","950.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2019년 12월 3주","GS칼텍스","셀프","0.00","1519.00","1352.00","945.71"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2019년 12월 4주","GS칼텍스","셀프","0.00","1530.43","1363.43","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 01월 1주","GS칼텍스","셀프","0.00","1539.00","1372.00","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 01월 2주","GS칼텍스","셀프","0.00","1553.29","1386.29","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 01월 3주","GS칼텍스","셀프","0.00","1559.00","1392.00","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 01월 4주","GS칼텍스","셀프","0.00","1559.00","1392.00","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 01월 5주","GS칼텍스","셀프","0.00","1556.14","1386.29","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 02월 1주","GS칼텍스","셀프","0.00","1552.00","1380.00","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 02월 2주","GS칼텍스","셀프","0.00","1539.86","1367.86","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 02월 3주","GS칼텍스","셀프","0.00","1532.71","1352.86","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 02월 4주","GS칼텍스","셀프","0.00","1527.00","1350.00","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 03월 1주","GS칼텍스","셀프","0.00","1516.71","1335.71","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 03월 2주","GS칼텍스","셀프","0.00","1496.43","1310.57","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 03월 3주","GS칼텍스","셀프","0.00","1477.29","1278.29","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 03월 4주","GS칼텍스","셀프","0.00","1436.57","1229.00","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 04월 1주","GS칼텍스","셀프","0.00","1379.00","1184.00","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 04월 2주","GS칼텍스","셀프","0.00","1346.14","1150.43","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 04월 3주","GS칼텍스","셀프","0.00","1315.43","1121.43","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 04월 4주","GS칼텍스","셀프","0.00","1279.00","1087.14","920.00"
"A0020707","광주 광산구","지에스칼텍스(주)신창셀프주유소","광주 광산구 북문대로 350","2020년 04월 5주","GS칼텍스","셀프","0.00","1260.43","1066.43","920.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2019년 11월 1주","GS칼텍스","일반","0.00","1522.00","1374.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2019년 11월 2주","GS칼텍스","일반","0.00","1518.43","1366.86","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2019년 11월 3주","GS칼텍스","일반","0.00","1517.00","1366.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2019년 11월 4주","GS칼텍스","일반","0.00","1517.00","1364.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2019년 12월 1주","GS칼텍스","일반","1895.00","1520.57","1364.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2019년 12월 2주","GS칼텍스","일반","1895.00","1524.86","1366.86","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2019년 12월 3주","GS칼텍스","일반","0.00","1527.00","1369.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2019년 12월 4주","GS칼텍스","일반","0.00","1538.43","1374.71","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 01월 1주","GS칼텍스","일반","0.00","1547.00","1379.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 01월 2주","GS칼텍스","일반","0.00","1561.29","1393.29","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 01월 3주","GS칼텍스","일반","0.00","1567.00","1399.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 01월 4주","GS칼텍스","일반","0.00","1567.00","1399.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 01월 5주","GS칼텍스","일반","0.00","1564.14","1393.29","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 02월 1주","GS칼텍스","일반","1895.00","1560.57","1387.57","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 02월 2주","GS칼텍스","일반","1895.00","1548.43","1375.43","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 02월 3주","GS칼텍스","일반","0.00","1537.00","1361.86","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 02월 4주","GS칼텍스","일반","0.00","1534.14","1359.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 03월 1주","GS칼텍스","일반","0.00","1513.86","1340.14","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 03월 2주","GS칼텍스","일반","0.00","1491.43","1313.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 03월 3주","GS칼텍스","일반","0.00","1468.29","1281.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 03월 4주","GS칼텍스","일반","0.00","1424.00","1236.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 04월 1주","GS칼텍스","일반","1895.00","1379.00","1191.00","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 04월 2주","GS칼텍스","일반","0.00","1350.43","1157.43","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 04월 3주","GS칼텍스","일반","0.00","1320.43","1132.43","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 04월 4주","GS칼텍스","일반","0.00","1303.29","1105.29","1000.00"
"A0020428","광주 광산구","지에스칼텍스(주)어등산상주유소","광주 광산구 무진대로 125 (소촌동)","2020년 04월 5주","GS칼텍스","일반","0.00","1286.86","1082.43","1000.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2019년 11월 1주","GS칼텍스","셀프","0.00","1519.00","1407.43","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2019년 11월 2주","GS칼텍스","셀프","0.00","1519.00","1406.57","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2019년 11월 3주","GS칼텍스","셀프","0.00","1519.00","1404.00","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2019년 11월 4주","GS칼텍스","셀프","0.00","1519.00","1389.29","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2019년 12월 1주","GS칼텍스","셀프","0.00","1522.57","1394.43","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2019년 12월 2주","GS칼텍스","셀프","0.00","1529.71","1413.71","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2019년 12월 3주","GS칼텍스","셀프","0.00","1534.00","1382.29","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2019년 12월 4주","GS칼텍스","셀프","0.00","1545.43","1388.00","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 01월 1주","GS칼텍스","셀프","0.00","1554.00","1390.57","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 01월 2주","GS칼텍스","셀프","0.00","1565.43","1402.43","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 01월 3주","GS칼텍스","셀프","0.00","1574.00","1394.00","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 01월 4주","GS칼텍스","셀프","0.00","1574.00","1404.43","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 01월 5주","GS칼텍스","셀프","0.00","1571.86","1428.43","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 02월 1주","GS칼텍스","셀프","0.00","1568.29","1407.57","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 02월 2주","GS칼텍스","셀프","0.00","1559.71","1381.14","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 02월 3주","GS칼텍스","셀프","0.00","1551.14","1379.86","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 02월 4주","GS칼텍스","셀프","0.00","1535.43","1375.43","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 03월 1주","GS칼텍스","셀프","0.00","1519.71","1355.57","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 03월 2주","GS칼텍스","셀프","0.00","1505.43","1342.57","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 03월 3주","GS칼텍스","셀프","0.00","1471.86","1283.14","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 03월 4주","GS칼텍스","셀프","0.00","1434.71","1242.43","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 04월 1주","GS칼텍스","셀프","0.00","1394.14","1221.71","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 04월 2주","GS칼텍스","셀프","0.00","1364.43","1174.43","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 04월 3주","GS칼텍스","셀프","0.00","1325.14","1150.57","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 04월 4주","GS칼텍스","셀프","0.00","1302.57","1113.71","0.00"
"A0020306","광주 광산구","지에스칼텍스(주)장수IC주유소","광주 광산구 고봉로 238","2020년 04월 5주","GS칼텍스","셀프","0.00","1287.57","1086.71","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2019년 11월 1주","S-OIL","일반","0.00","1499.00","1359.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2019년 11월 2주","S-OIL","일반","0.00","1499.00","1359.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2019년 11월 3주","S-OIL","일반","0.00","1499.00","1359.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2019년 11월 4주","S-OIL","일반","0.00","1499.00","1359.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2019년 12월 1주","S-OIL","일반","0.00","1499.00","1359.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2019년 12월 2주","S-OIL","일반","0.00","1499.00","1359.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2019년 12월 3주","S-OIL","일반","0.00","1520.43","1359.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2019년 12월 4주","S-OIL","일반","0.00","1529.00","1369.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2020년 01월 1주","S-OIL","일반","0.00","1529.00","1369.00","0.00"
"A0020278","광주 광산구","진곡산단주유소","광주 광산구 임곡로 516  (진곡동)","2020년 01월 2주","S-OIL","일반","0.00","1537.57","1369.00","0.00"
